id,tc
Ba2Ca0.85Cu2.2Tl1.8O8-MP-mp-6885-synth_doped,104.0
Ba2Ca0.8Ce0.2Cu2Tl2O8-MP-mp-6885-synth_doped,103.0
Ba2Ca0.8Cu2Gd0.2Tl1O7-MP-mp-632802-synth_doped,93.6
Ba2Ca0.8Cu2Nd0.2Tl1O7-MP-mp-632802-synth_doped,96.3
Ba2Ca0.8Cu2Tl1Y0.2O7-MP-mp-632802-synth_doped,97.6
Ba2Ca0.9Ce0.1Cu2Tl2O8-MP-mp-6885-synth_doped,100.0
Ba2Ca0.9Cu2Gd0.1Tl1O7-MP-mp-632802-synth_doped,91.8
Ba2Ca0.9Cu2Nd0.1Tl1O7-MP-mp-632802-synth_doped,90.8
Ba2Ca0.9Cu2Tl1Y0.1O7-MP-mp-632802-synth_doped,86.1
Ba2Ca1Cu1.98Fe0.02Tl2O8-MP-mp-6885-synth_doped,106.0
Ba2Ca1Cu2Hg1O6.08-MP-mp-6879-synth_doped,92.0
Ba2Ca1Cu2Hg1O6.1-MP-mp-6879-synth_doped,92.5
Ba2Ca1Cu2Hg1O6.13-MP-mp-6879-synth_doped,102.0
Ba2Ca1Cu2Hg1O6.14-MP-mp-6879-synth_doped,105.0
Ba2Ca1Cu2Hg1O6.16-MP-mp-6879-synth_doped,121.0
Ba2Ca1Cu2Hg1O6.19-MP-mp-6879-synth_doped,122.0
Ba2Ca1Cu2Hg1O6.21-MP-mp-6879-synth_doped,127.0
Ba2Ca1Cu2Hg1O6.22-MP-mp-6879-synth_doped,127.0
Ba2Ca1Cu2Hg1O6.24-MP-mp-6879-synth_doped,123.0
Ba2Ca1Cu2Hg1O6.27-MP-mp-6879-synth_doped,110.0
Ba2Ca1Cu2Hg1O6.3-MP-mp-6879-synth_doped,100.0
Ba2Ca1Cu2Hg1O6.31-MP-mp-6879-synth_doped,98.0
Ba2Ca1Cu2Tl1O7-MP-mp-632802,80.8
Ba2Ca1Cu2Tl1O8-MP-mp-632802-synth_doped,105.9816667
Ba2Ca2Cu3Hg0.85Re0.15O8-MP-mp-22601-synth_doped,132.9
Ba2Ca2Cu3Hg0.8Pb0.2O8-MP-mp-22601-synth_doped,132.0
Ba2Ca2Cu3Hg0.9Pb0.1O8-MP-mp-22601-synth_doped,130.0
Ba2Ca2Cu3Tl2O10-MP-mp-1228620,118.975
Ba2Cd0.1Cu3Y0.9O7-MP-mp-20674-synth_doped,89.9
Ba2Cd0.25Cu1Tl1.75O6-MP-mp-6027-synth_doped,88.0
Ba2Cd0.2Cu3Y0.8O7-MP-mp-20674-synth_doped,92.8
Ba2Cd0.3Cu3Y0.7O7-MP-mp-20674-synth_doped,92.8
Ba2Ce0.1Cu4Dy0.9O8-MP-mp-6691-synth_doped,44.0
Ba2Cl1Cu2Nb1Pb2O8-MP-mp-1228495,0.0
Ba2Cl1Cu2Pb2Ta1O8-MP-mp-1228449,0.0
Ba2Co0.3Cu2La2Ti1.7O10.82-MP-mp-1227852-synth_doped,0.0
Ba2Co0.9Cu2Eu1O7.29-MP-mp-1214711-synth_doped,0.0
Ba2Co1Cu2Er1O7.07-MP-mp-1214699-synth_doped,0.0
Ba2Co1Cu2Eu1O7.31-MP-mp-1214711-synth_doped,0.0
Ba2Co1Cu2Gd1O7.16-MP-mp-1214814-synth_doped,0.0
Ba2Co1Cu2La1O7.01-MP-mp-1214652-synth_doped,0.0
Ba2Co1Cu2La1O7.39-MP-mp-1214652-synth_doped,0.0
Ba2Co1Cu2Nd1O7.24-MP-mp-1214600-synth_doped,0.0
Ba2Co1Cu2Pr1O7.02-MP-mp-1214590-synth_doped,0.0
Ba2Co1Cu2Pr1O7.29-MP-mp-1214590-synth_doped,0.0
Ba2Co1Cu2Pr1O7.33-MP-mp-1214590-synth_doped,0.0
Ba2Co1Cu2Sm1O7.12-MP-mp-1214586-synth_doped,0.0
Ba2Co1Cu2Y1O7.2-MP-mp-1214571-synth_doped,0.0
Ba2Co1Cu2Y1O7.33-MP-mp-1214571-synth_doped,0.0
Ba2Cs0.15Cu3Y0.85O6.5-MP-mp-20897-synth_doped,90.4
Ba2Cu1Hg0.9O4-MP-mp-6562-synth_doped,73.0
Ba2Cu1Hg1O4.01-MP-mp-6562-synth_doped,64.5
Ba2Cu1Hg1O4.02-MP-mp-6562-synth_doped,72.0
Ba2Cu1Hg1O4.025-MP-mp-6562-synth_doped,20.0
Ba2Cu1Hg1O4.032-MP-mp-6562-synth_doped,36.0
Ba2Cu1Hg1O4.033-MP-mp-6562-synth_doped,48.0
Ba2Cu1Hg1O4.04-MP-mp-6562-synth_doped,0.0
Ba2Cu1Hg1O4.045-MP-mp-6562-synth_doped,73.0
Ba2Cu1Hg1O4.047-MP-mp-6562-synth_doped,95.0
Ba2Cu1Hg1O4.049-MP-mp-6562-synth_doped,70.0
Ba2Cu1Hg1O4.05-MP-mp-6562-synth_doped,73.5
Ba2Cu1Hg1O4.052-MP-mp-6562-synth_doped,82.0
Ba2Cu1Hg1O4.055-MP-mp-6562-synth_doped,79.1
Ba2Cu1Hg1O4.058-MP-mp-6562-synth_doped,89.0
Ba2Cu1Hg1O4.06-MP-mp-6562-synth_doped,73.0
Ba2Cu1Hg1O4.066-MP-mp-6562-synth_doped,88.5
Ba2Cu1Hg1O4.081-MP-mp-6562-synth_doped,98.0
Ba2Cu1Hg1O4.085-MP-mp-6562-synth_doped,92.0
Ba2Cu1Hg1O4.096-MP-mp-6562-synth_doped,95.6
Ba2Cu1Hg1O4.097-MP-mp-6562-synth_doped,95.3
Ba2Cu1Hg1O4.101-MP-mp-6562-synth_doped,93.4
Ba2Cu1Hg1O4.103-MP-mp-6562-synth_doped,92.5
Ba2Cu1Hg1O4.105-MP-mp-6562-synth_doped,90.9
Ba2Cu1Hg1O4.108-MP-mp-6562-synth_doped,89.1
Ba2Cu1Hg1O4.117-MP-mp-6562-synth_doped,82.0
Ba2Cu1Hg1O4.14-MP-mp-6562-synth_doped,0.0
Ba2Cu1Hg1O4.15-MP-mp-6562-synth_doped,97.0
Ba2Cu1Hg1O4.16-MP-mp-6562-synth_doped,88.0
Ba2Cu1Hg1O4.162-MP-mp-6562-synth_doped,97.4
Ba2Cu1Hg1O4.17-MP-mp-6562-synth_doped,78.0
Ba2Cu1Hg1O4.18-MP-mp-6562-synth_doped,95.16
Ba2Cu1Hg1O4.2-MP-mp-6562-synth_doped,94.2
Ba2Cu1Hg1O4.21-MP-mp-6562-synth_doped,80.0
Ba2Cu1Hg1O4.22-MP-mp-6562-synth_doped,97.0
Ba2Cu1Hg1O4.28-MP-mp-6562-synth_doped,85.0
Ba2Cu1Hg1O4.3-MP-mp-6562-synth_doped,81.0
Ba2Cu1Hg1O4.31-MP-mp-6562-synth_doped,78.0
Ba2Cu1Hg1O4.32-MP-mp-6562-synth_doped,0.0
Ba2Cu1Hg1O4.34-MP-mp-6562-synth_doped,59.0
Ba2Cu1Hg1O4.37-MP-mp-6562-synth_doped,37.5
Ba2Cu1Hg1O4.39-MP-mp-6562-synth_doped,24.2
Ba2Cu1Hg1Tl1O6-MP-mp-1228447,0.0
Ba2Cu1Tl1.7O6-MP-mp-6027-synth_doped,24.0
Ba2Cu1Tl1O5-MP-mp-20942,95.0
Ba2Cu1Tl2O6.01-MP-mp-6027-synth_doped,81.0
Ba2Cu1Tl2O6.03-MP-mp-6027-synth_doped,62.0
Ba2Cu1Tl2O6.05-MP-mp-6027-synth_doped,47.0
Ba2Cu1Tl2O6.056-MP-mp-6027-synth_doped,40.0
Ba2Cu1Tl2O6.08-MP-mp-6027-synth_doped,16.0
Ba2Cu1Tl2O6.12-MP-mp-6027-synth_doped,87.8
Ba2Cu1Tl2O6.16-MP-mp-6027-synth_doped,64.9
Ba2Cu1Tl2O6.164-MP-mp-6027-synth_doped,0.0
Ba2Cu1Tl2O6.19-MP-mp-6027-synth_doped,45.3
Ba2Cu1Tl2O6.23-MP-mp-6027-synth_doped,0.0
Ba2Cu2.1Nd2Ti1.9O11-MP-mp-557043-synth_doped,0.0
Ba2Cu2Eu2Ti2O11-MP-mp-616471,0.0
Ba2Cu2La0.1Nb1Pr0.9O8-MP-mp-1228503-synth_doped,0.0
Ba2Cu2La1Nb1O8-MP-mp-1214654,0.0
Ba2Cu2La2Sc0.3Ti1.7O10.81-MP-mp-1227852-synth_doped,0.0
Ba2Cu2La2Ti1.85Zn0.15O10.86-MP-mp-1227852-synth_doped,0.0
Ba2Cu2La2Ti2O11-MP-mp-1214655,0.0
Ba2Cu2Nb1Pr1O8-MP-mp-1228503,0.0
Ba2Cu2Nd1Tl1O7-MP-mp-1228402,0.0
Ba2Cu2Nd2Ti2O11-MP-mp-557043,0.0
Ba2Cu2Tl1Y1O7-MP-mp-654374,0.0
Ba2Cu3Dy0.1Pr0.9O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Dy0.2Pr0.8O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Dy0.3Pr0.7O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Er0.1Pr0.9O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Er0.2Pr0.8O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Er0.5Pr0.5O7-MP-mp-1228227,28.6
Ba2Cu3Er0.6Pr0.4O7-MP-mp-1228227-synth_doped,45.8
Ba2Cu3Er0.7Pr0.3O7-MP-mp-622110-synth_doped,61.1
Ba2Cu3Er0.85Pr0.15O7-MP-mp-622110-synth_doped,82.9
Ba2Cu3Er0.8Pr0.2O7-MP-mp-622110-synth_doped,76.4
Ba2Cu3Er0.924Pr0.076O7-MP-mp-622110-synth_doped,91.1
Ba2Cu3Er0.97Pr0.03O7-MP-mp-622110-synth_doped,93.9
Ba2Cu3Er1O7-MP-mp-622110,92.03333333
Ba2Cu3Eu0.1Pr0.9O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Eu0.2Pr0.8O7-MP-mp-1228601-synth_doped,0.0
Ba2Cu3Eu0.2Y0.8O7-MP-mp-20674-synth_doped,0.0
Ba2Cu3Eu0.3Pr0.7O7-MP-mp-1228601-synth_doped,0.0
Ba2Cu3Eu0.4Pr0.6O7-MP-mp-1228601-synth_doped,0.0
Ba2Cu3Eu0.6Pr0.4O7-MP-mp-1228601-synth_doped,37.8
Ba2Cu3Eu0.7Pr0.3O7-MP-mp-1228601-synth_doped,53.8
Ba2Cu3Eu0.8Pr0.2O7-MP-mp-1228601-synth_doped,63.0
Ba2Cu3Eu0.8Y0.2O7-MP-mp-622211-synth_doped,93.8
Ba2Cu3Eu0.9Pr0.1O7-MP-mp-622211-synth_doped,68.3
Ba2Cu3Eu1O6.5-MP-mp-1228334,92.0
Ba2Cu3F0.76Y1O6-MP-mp-1214572-synth_doped,35.0
Ba2Cu3Gd0.1Pr0.9O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Gd0.2Pr0.8O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Gd0.3Pr0.7O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Gd0.4Pr0.6O7-MP-mp-1228407-synth_doped,0.0
Ba2Cu3Gd0.5Pr0.5O7-MP-mp-1228407,0.0
Ba2Cu3Gd0.6Pr0.4O7-MP-mp-1228407-synth_doped,20.9
Ba2Cu3Gd0.7Pr0.3O7-MP-mp-19813-synth_doped,39.6
Ba2Cu3Gd0.85Pr0.15O7-MP-mp-19813-synth_doped,67.9
Ba2Cu3Gd0.8Pr0.2O7-MP-mp-19813-synth_doped,57.7
Ba2Cu3Gd0.922Pr0.078O7-MP-mp-19813-synth_doped,84.0
Ba2Cu3Gd0.97Pr0.03O7-MP-mp-19813-synth_doped,93.1
Ba2Cu3Ho0.1Pr0.9O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Ho0.2Pr0.8O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Ho1O7-MP-mp-6616,92.475
Ba2Cu3La0.1Pr0.9O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3La0.2Pr0.8O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3La0.3Pr0.7O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3La0.4Pr0.6O7-MP-mp-1228253-synth_doped,0.0
Ba2Cu3La0.5Pr0.5O7-MP-mp-1228253,51.7
Ba2Cu3La0.6Pr0.4O7-MP-mp-1228253-synth_doped,54.8
Ba2Cu3La0.7Pr0.3O7-MP-mp-622210-synth_doped,57.1
Ba2Cu3La0.8Pr0.2O7-MP-mp-622210-synth_doped,59.8
Ba2Cu3La0.8Y0.2O7-MP-mp-622210-synth_doped,81.0
Ba2Cu3La0.9Pr0.1O7-MP-mp-622210-synth_doped,68.3
Ba2Cu3La1O7-MP-mp-622210,89.6
Ba2Cu3Lu0.6Pr0.4O7-MP-mp-1228451-synth_doped,56.55
Ba2Cu3Lu0.7Pr0.3O7-MP-mp-20324-synth_doped,73.5
Ba2Cu3Lu0.85Pr0.15O7-MP-mp-20324-synth_doped,89.7
Ba2Cu3Lu0.8Pr0.2O7-MP-mp-20324-synth_doped,86.8
Ba2Cu3Lu1O7-MP-mp-20324,88.24
Ba2Cu3Nd0.1Pr0.9O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Nd0.2Pr0.8O7-MP-mp-1228202-synth_doped,0.0
Ba2Cu3Nd0.3Pr0.7O7-MP-mp-1228202-synth_doped,0.0
Ba2Cu3Nd0.4Pr0.6O7-MP-mp-1228202-synth_doped,0.0
Ba2Cu3Nd0.5Pr0.5O7-MP-mp-1228202,0.0
Ba2Cu3Nd0.7Pr0.3O7-MP-mp-22719-synth_doped,5.6
Ba2Cu3Nd0.85Pr0.15O7-MP-mp-22719-synth_doped,40.7
Ba2Cu3Nd0.8Pr0.2O7-MP-mp-22719-synth_doped,31.4
Ba2Cu3Nd0.92Pr0.08O7-MP-mp-22719-synth_doped,68.2
Ba2Cu3Nd0.97Pr0.03O7-MP-mp-22719-synth_doped,85.1
Ba2Cu3Pr0.13Y0.87O7-MP-mp-20674-synth_doped,78.35
Ba2Cu3Pr0.15Y0.85O6.5-MP-mp-20897-synth_doped,35.8
Ba2Cu3Pr0.1Y0.9O7-MP-mp-20674-synth_doped,84.1
Ba2Cu3Pr0.3Y0.7O7-MP-mp-1228182-synth_doped,56.8925
Ba2Cu3Pr0.43Y0.57O7-MP-mp-1228182-synth_doped,22.0
Ba2Cu3Pr0.55Y0.45O7-MP-mp-1228182-synth_doped,0.0
Ba2Cu3Pr0.5Sm0.5O7-MP-mp-1228206,0.0
Ba2Cu3Pr0.5Y0.5O7-MP-mp-1228182,25.93
Ba2Cu3Pr0.6Sm0.4O7-MP-mp-1228206-synth_doped,0.0
Ba2Cu3Pr0.6Y0.4O7-MP-mp-1228182-synth_doped,0.0
Ba2Cu3Pr0.7Sm0.3O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Pr0.8Sm0.2O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Pr0.8Y0.2O7-MP-mp-1228182-synth_doped,0.0
Ba2Cu3Pr0.9Sm0.1O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Pr0.9Yb0.1O7-MP-mp-20936-synth_doped,0.0
Ba2Cu3Pr1O6-MP-mp-1214585,0.0
Ba2Cu3S1Y1O6-MP-mp-1214650,89.5
Ba2Cu3Tb0.1Y0.9O7-MP-mp-20674-synth_doped,91.0
Ba2Cu3Tm1O7-MP-mp-622108,90.83333333
Ba2Cu3Y0.7Zn0.3O7-MP-mp-20674-synth_doped,23.5
Ba2Cu3Y0.8Zn0.2O7-MP-mp-20674-synth_doped,43.0
Ba2Cu3Y0.9Zn0.1O7-MP-mp-20674-synth_doped,54.9
Ba2Cu3Y1O6-MP-mp-22215,0.0
Ba2Cu4Dy1O8-MP-mp-6691,74.46666667
Ba2Cu4Eu0.25Y0.75O8-MP-mp-6790-synth_doped,78.0
Ba2Cu4Eu0.3Pr0.7O8-MP-mp-6779-synth_doped,0.0
Ba2Cu4Eu0.75Y0.25O8-MP-mp-1214709-synth_doped,75.0
Ba2Cu4Eu0.8Pr0.2O8-MP-mp-1214709-synth_doped,63.5
Ba2Cu4Ga0.05Y0.95O8-MP-mp-6790-synth_doped,75.0
Ba2Cu4Ga0.1Y0.9O8-MP-mp-6790-synth_doped,74.0
Ba2Cu4Ga0.2Y0.8O8-MP-mp-6790-synth_doped,69.0
Ba2Cu4Gd1O8-MP-mp-1214720,72.66666667
Ba2Cu4Ho1O8-MP-mp-6205,76.2
Ba2Cu4Lu0.24Y0.76O8-MP-mp-6790-synth_doped,0.0
Ba2Cu4Pr0.05Y0.95O8-MP-mp-6790-synth_doped,77.0
Ba2Cu4Pr0.15Y0.85O8-MP-mp-6790-synth_doped,72.3
Ba2Cu4Pr0.1Y0.9O8-MP-mp-6790-synth_doped,72.025
Ba2Cu4Pr0.2Y0.8O8-MP-mp-6790-synth_doped,66.78571429
Ba2Cu4Pr0.3Y0.7O8-MP-mp-6790-synth_doped,63.66666667
Ba2Cu4Pr0.4Y0.6O8-MP-mp-1228680-synth_doped,55.25
Ba2Cu4Pr0.5Y0.5O8-MP-mp-1228680-synth_doped,50.5
Ba2Cu4Pr0.6Y0.4O8-MP-mp-1228680-synth_doped,37.875
Ba2Cu4Pr0.8Y0.2O8-MP-mp-6779-synth_doped,0.0
Ba2Cu4Pr0.9Y0.1O8-MP-mp-6779-synth_doped,0.0
Ba2Cu4Pr1O8-MP-mp-6779,0.0
Ba2Cu4Sc0.05Y0.95O8-MP-mp-6790-synth_doped,79.0
Ba2Cu4Sc0.1Y0.9O8-MP-mp-6790-synth_doped,81.0
Ba2Cu4Sc0.2Y0.8O8-MP-mp-6790-synth_doped,87.0
Ba2Cu4Sm1O8-MP-mp-1214577,69.3
Ba2Cu4Tb0.1Y0.9O8-MP-mp-6790-synth_doped,78.0
Ba2Cu4Tm1O8-MP-mp-6710,79.42
Ba2Cu4Yb1O8-MP-mp-15039,78.8
Ba2Ho1Sb1O6-MP-mp-6687,0.0
Ba2Sb6Sn3-MP-mp-29087,3.9
Ba3Ge16Ir4-MP-mp-1190530,6.1
Ba4Pb3O10-MP-mp-752906,0.0
Ba6.62Si46-MP-mp-1480-synth_doped,5.0
Ba6.63Si46-MP-mp-1480-synth_doped,6.0
Ba6C60-MP-mp-18027,7.0
Ba6Ge25-MP-mp-569965,0.24
Ba6Nb10O30-MP-mp-8846,1.625
Ba7.61Si46-MP-mp-1480-synth_doped,8.2
Ba8Cu4Si42-MP-mp-1228302,2.9
Ba8Ga6Si40-MP-mp-1214507,3.3
Ba8Ge46-MP-mp-1095284-synth_doped,10.0
Ba8Si46-MP-mp-640551,8.1425
Be0.01Si0.99V3-MP-mp-2567-synth_doped,16.6
Be0.24Si0.76V3-MP-mp-2567-synth_doped,15.6
Be0.62Si0.38-MP-mp-1009829-synth_doped,9.0
Be0.95Pt0.005-MP-mp-571622-synth_doped,0.0
Be1-MP-mp-87,3.1065
Be12Co1-MP-mp-1104193,0.0
Be12Cr1-MP-mp-1590,0.0
Be12Mn1-MP-mp-1104792,0.0
Be12Mo1-MP-mp-1475,0.0
Be12Nb1-MP-mp-568912,0.0
Be12Pd1-MP-mp-12666,0.0
Be12Ta1-MP-mp-567842,0.0
Be12W1-MP-mp-568827,0.0
Be13Ca1-MP-mp-1845,0.0
Be13Ce1-MP-mp-457,0.0
Be13Hf1-MP-mp-1878,0.0
Be13La1-MP-mp-1193251,0.0
Be13Lu1-MP-mp-976039,0.0
Be13Mg1-MP-mp-855,0.0
Be13Mn1-MP-mp-1104792-synth_doped,0.0
Be13Mo1-MP-mp-1475-synth_doped,0.0
Be13Pd1-MP-mp-12666-synth_doped,0.0
Be13Th0.007U0.993-MP-mp-1163-synth_doped,0.67
Be13Th0.009U0.991-MP-mp-1163-synth_doped,0.66
Be13Th0.017U0.983-MP-mp-1163-synth_doped,0.525
Be13Th0.018U0.982-MP-mp-1163-synth_doped,0.519
Be13Th0.019U0.981-MP-mp-1163-synth_doped,0.48
Be13Th0.01U0.99-MP-mp-1163-synth_doped,0.637
Be13Th0.022U0.978-MP-mp-1163-synth_doped,0.539
Be13Th0.026U0.974-MP-mp-1163-synth_doped,0.58
Be13Th0.035U0.965-MP-mp-1163-synth_doped,0.55
Be13Th0.038U0.962-MP-mp-1163-synth_doped,0.5515000000000001
Be13Th0.03U0.97-MP-mp-1163-synth_doped,0.602666667
Be13Th0.043U0.957-MP-mp-1163-synth_doped,0.5315
Be13Th0.045U0.955-MP-mp-1163-synth_doped,0.46
Be13Th0.046U0.954-MP-mp-1163-synth_doped,0.415
Be13Th0.052U0.948-MP-mp-1163-synth_doped,0.38
Be13Th0.06U0.94-MP-mp-1163-synth_doped,0.344
Be13Th1-MP-mp-1562,0.0
Be13U1-MP-mp-1163,0.917754545
Be13W1-MP-mp-568827-synth_doped,4.1
Be13Y1-MP-mp-1193534,0.0
Be13Zr1-MP-mp-30445,0.0
Be16Zr1-MP-mp-30445-synth_doped,0.0
Be17Hf2-MP-mp-1212567,0.0
Be17Nb2-MP-mp-30441,1.47
Be17Ru3-MP-mp-30443,0.0
Be17Ta2-MP-mp-1189402,0.0
Be17Zr2-MP-mp-2544,0.0
Be1H3Li1-MP-mp-570218,0.0
Be1H4Li2-MP-mp-1180666,0.0
Be1Mo3-MP-mp-11271,0.0
Be1Rh1-MP-mp-11276,0.0
Be1Ta2-MP-mp-11278,0.0
Be22Mo0.3Re0.7-MP-mp-569364-synth_doped,8.6
Be22Mo1-MP-mp-30440,2.5275
Be22Os0.05Re0.95-MP-mp-569364-synth_doped,9.2
Be22Re0.95W0.05-MP-mp-569364-synth_doped,9.45
Be22Re0.99Ru0.01-MP-mp-569364-synth_doped,9.2
Be22Re1-MP-mp-569364,9.51
Be22W1-MP-mp-30444,4.12
Be2Cr1-MP-mp-30438,0.0
Be2Fe1-MP-mp-2225,0.0
Be2Mn1-MP-mp-11270,0.0
Be2Mo1-MP-mp-1677,0.0
Be2Nb1-MP-mp-2028,2.15
Be2Nb3-MP-mp-11272,2.3
Be2Re1-MP-mp-11275,0.0
Be2Ru1-MP-mp-1103315,1.35
Be2Ta3-MP-mp-1078957,1.0
Be2Ti1-MP-mp-2749,0.0
Be2W1-MP-mp-11282,0.0
Be2Zr1-MP-mp-1252,0.0
Be3Cu1-MP-mp-1227357,0.0
Be3Nb1-MP-mp-11273,0.0
Be5Co1-MP-mp-1071690,0.0
Be5Pd1-MP-mp-650,0.0
Be5Pt1-MP-mp-1072399,2.3
Bi0.025Ga0.975V3-MP-mp-22568-synth_doped,14.7
Bi0.15Nb3Sn0.85-MP-mp-1326-synth_doped,18.255000000000003
Bi0.1Pt1Sb0.9-MP-mp-2845-synth_doped,1.21
Bi0.25Pd0.75-MP-mp-30463,0.0
Bi0.26Tl0.74-MP-mp-1006059-synth_doped,4.275
Bi0.2Pb0.8-MP-mp-1227459,8.15
Bi0.343In0.657-MP-mp-1223979-synth_doped,5.55
Bi0.34In0.66-MP-mp-1223979-synth_doped,4.0
Bi0.3Zr0.7-MP-mp-1188051-synth_doped,1.51
Bi0.45Pb0.55-MP-mp-1227326-synth_doped,7.7
Bi0.56Pb0.44-MP-mp-1227326-synth_doped,8.8
Bi0.575Pb0.425-MP-mp-1227326-synth_doped,8.03
Bi0.57Sn0.43-MP-mp-1218964-synth_doped,2.25
Bi0.5Pb0.5-MP-mp-1227326,8.4
Bi0.5Sn0.5-MP-mp-1218964,2.8440000000000003
Bi0.6Tl0.4-MP-mp-30469-synth_doped,6.0
Bi1-MP-mp-23152,5.867142857
Bi1.05K0.95O3-MP-mp-982040-synth_doped,8.1
Bi1.085K0.915O3-MP-mp-982040-synth_doped,9.0
Bi1.08K0.92O3-MP-mp-982040-synth_doped,0.0
Bi1.15K0.85O3-MP-mp-982040-synth_doped,7.4
Bi1.1K0.9O3-MP-mp-982040-synth_doped,8.35
Bi1.1Rb0.9O3-MP-mp-975384-synth_doped,11.0
Bi1.2K0.8O3-MP-mp-982040-synth_doped,9.45
Bi1.3K0.7O3-MP-mp-982040-synth_doped,0.0
Bi1.3Rb0.7O3-MP-mp-975384-synth_doped,11.0
Bi1.5La4Pb1.5-MP-mp-1223136,2.4
Bi1.5La4Sb1.5-MP-mp-1223101,0.158
Bi1.7Ca1Cu2Pb0.3Sr2O8-MP-mp-1218930-synth_doped,80.5
Bi1.7Ca2Cu3Pb0.3Sr2O10-MP-mp-1209015-synth_doped,107.25
Bi1.85Se3Sr0.15-MP-mp-541837-synth_doped,0.0
Bi1.9Cu0.1Se3-MP-mp-541837-synth_doped,0.0
Bi10Fe10Sr15O46-MP-mp-616616,0.0
Bi14Rh3-MP-mp-30467-synth_doped,2.895
Bi1Ca0.25K0.75O3-MP-mp-982040-synth_doped,8.7
Bi1Ca0.35Cu2Pb1Sr2Y0.65O8-MP-mp-1218870-synth_doped,76.0
Bi1Ca0.4Cu2Pb1Sr2Y0.6O8-MP-mp-1218870-synth_doped,83.0
Bi1Ca0.5Cu2Pb1Sr2Y0.5O8-MP-mp-1218870,85.0
Bi1Ca0.6Cu2Pb1Sr2Y0.4O8-MP-mp-1218870-synth_doped,79.5
Bi1Ca0.7Cu2Pb1Sr2Y0.3O8-MP-mp-1218870-synth_doped,75.0
Bi1Ce1-MP-mp-23285,0.0
Bi1Ce1F0.25S2O0.75-MP-mp-610469-synth_doped,0.0
Bi1Ce1Pd1-MP-mp-604453,1.3
Bi1Ce1S2O1-MP-mp-610469,1.533333333
Bi1Co0.1Sc0.9-MP-mp-570632-synth_doped,0.0
Bi1Cr1-MP-mp-1079128,0.0
Bi1Cu1-MP-mp-569792,1.8
Bi1Cu1Mg1-MP-mp-30449,0.0
Bi1Er1Pd1-MP-mp-1206953,1.24
Bi1F0.2La1S2O0.8-MP-mp-1078397-synth_doped,7.11
Bi1F0.4La1S2O0.6-MP-mp-1223274-synth_doped,10.26
Bi1F0.5La0.75S2Y0.25O0.5-MP-mp-1223274-synth_doped,3.1
Bi1F0.5La0.7S2Sm0.3O0.5-MP-mp-1223274-synth_doped,3.11
Bi1F0.5La0.95S2Y0.05O0.5-MP-mp-1223274-synth_doped,2.5
Bi1F0.5La0.9S2Sm0.1O0.5-MP-mp-1223274-synth_doped,2.93
Bi1F0.5La1S2O0.5-MP-mp-1223274,7.033529412
Bi1F0.6La1S2O0.4-MP-mp-1223274-synth_doped,9.5
Bi1F0.7La1S2O0.3-MP-mp-1223274-synth_doped,7.86
Bi1F1La0.25S2Sr0.75-MP-mp-1078631-synth_doped,0.0
Bi1F1S2Sr1-MP-mp-1078631,0.0
Bi1Hf0.2La0.8S2O1-MP-mp-1078397-synth_doped,2.36
Bi1Hf0.3La0.7S2O1-MP-mp-1078397-synth_doped,1.74
Bi1In2-MP-mp-23188,5.584
Bi1In5-MP-mp-1223990-synth_doped,4.1
Bi1K0.6Sr0.4O3-MP-mp-1223282-synth_doped,11.42166667
Bi1K0.75La0.25O3-MP-mp-982040-synth_doped,12.2
Bi1K0.85La0.15O3-MP-mp-982040-synth_doped,10.25
Bi1K0.8La0.2O3-MP-mp-982040-synth_doped,12.2
Bi1K0.9La0.1O3-MP-mp-982040-synth_doped,5.74
Bi1K1-MP-mp-31104,3.6
Bi1K1O3-MP-mp-29799,9.6
Bi1K3-MP-mp-31286,0.0
Bi1La0.7S2Th0.3O1-MP-mp-1078397-synth_doped,2.04
Bi1La0.7S2Ti0.3O1-MP-mp-1078397-synth_doped,2.22
Bi1La0.85S2Th0.15O1-MP-mp-1078397-synth_doped,2.85
Bi1La0.8S2Sr0.2O1-MP-mp-1078397-synth_doped,0.0
Bi1La0.8S2Th0.2O1-MP-mp-1078397-synth_doped,2.046
Bi1La0.8S2Ti0.2O1-MP-mp-1078397-synth_doped,2.35
